,exp2_1_DAY1_tube,exp2_1_DAY15_tube,exp2_1_DAY57_tube,exp2_10_DAY1_tube,exp2_10_DAY15_tube,exp2_10_DAY57_tube,exp2_11_DAY1_tube,exp2_11_DAY15_tube,exp2_11_DAY57_tube,exp2_12_DAY1_tube,exp2_12_DAY15_tube,exp2_12_DAY57_tube,exp2_13_DAY1_tube,exp2_13_DAY15_tube,exp2_13_DAY57_tube,exp2_14_DAY1_tube,exp2_14_DAY15_tube,exp2_14_DAY57_tube,exp2_15_DAY1_tube,exp2_15_DAY15_tube,exp2_15_DAY57_tube,exp2_16_DAY1_tube,exp2_16_DAY15_tube,exp2_16_DAY57_tube,exp2_17_DAY1_tube,exp2_17_DAY15_tube,exp2_17_DAY57_tube,exp2_18_DAY1_tube,exp2_18_DAY15_tube,exp2_18_DAY57_tube,exp2_19_DAY1_tube,exp2_19_DAY15_tube,exp2_19_DAY57_tube,exp2_2_DAY1_tube,exp2_2_DAY15_tube,exp2_2_DAY57_tube,exp2_20_DAY1_tube,exp2_20_DAY15_tube,exp2_20_DAY57_tube,exp2_21_DAY1_tube,exp2_21_DAY15_tube,exp2_21_DAY57_tube,exp2_22_DAY1_tube,exp2_22_DAY15_tube,exp2_22_DAY57_tube,exp2_23_DAY1_tube,exp2_23_DAY15_tube,exp2_23_DAY57_tube,exp2_24_DAY1_tube,exp2_24_DAY15_tube,exp2_24_DAY57_tube,exp2_25_DAY1_tube,exp2_25_DAY15_tube,exp2_25_DAY57_tube,exp2_26_DAY1_tube,exp2_26_DAY15_tube,exp2_26_DAY57_tube,exp2_27_DAY1_tube,exp2_27_DAY15_tube,exp2_27_DAY57_tube,exp2_28_DAY1_tube,exp2_28_DAY15_tube,exp2_28_DAY57_tube,exp2_29_DAY1_tube,exp2_29_DAY15_tube,exp2_29_DAY57_tube,exp2_3_DAY1_tube,exp2_3_DAY15_tube,exp2_3_DAY57_tube,exp2_30_DAY1_tube,exp2_30_DAY15_tube,exp2_30_DAY57_tube,exp2_31_DAY1_tube,exp2_31_DAY15_tube,exp2_31_DAY57_tube,exp2_32_DAY1_tube,exp2_32_DAY15_tube,exp2_32_DAY57_tube,exp2_4_DAY1_tube,exp2_4_DAY15_tube,exp2_4_DAY57_tube,exp2_5_DAY1_tube,exp2_5_DAY15_tube,exp2_5_DAY57_tube,exp2_6_DAY1_tube,exp2_6_DAY15_tube,exp2_6_DAY57_tube,exp2_7_DAY1_tube,exp2_7_DAY15_tube,exp2_7_DAY57_tube,exp2_8_DAY1_tube,exp2_8_DAY15_tube,exp2_8_DAY57_tube,exp2_81_DAY1_tube,exp2_81_DAY15_tube,exp2_81_DAY57_tube,exp2_82_DAY1_tube,exp2_82_DAY15_tube,exp2_82_DAY57_tube,exp2_83_DAY1_tube,exp2_83_DAY15_tube,exp2_83_DAY57_tube,exp2_84_DAY1_tube,exp2_84_DAY15_tube,exp2_84_DAY57_tube,exp2_85_DAY1_tube,exp2_85_DAY15_tube,exp2_85_DAY57_tube,exp2_86_DAY1_tube,exp2_86_DAY15_tube,exp2_86_DAY57_tube,exp2_87_DAY1_tube,exp2_87_DAY15_tube,exp2_87_DAY57_tube,exp2_88_DAY1_tube,exp2_88_DAY15_tube,exp2_88_DAY57_tube,exp2_89_DAY1_tube,exp2_89_DAY15_tube,exp2_89_DAY57_tube,exp2_9_DAY1_tube,exp2_9_DAY15_tube,exp2_9_DAY57_tube,exp2_90_DAY1_tube,exp2_90_DAY15_tube,exp2_90_DAY57_tube,exp2_91_DAY1_tube,exp2_91_DAY15_tube,exp2_91_DAY57_tube,exp2_92_DAY1_tube,exp2_92_DAY15_tube,exp2_92_DAY57_tube,exp2_93_DAY1_tube,exp2_93_DAY15_tube,exp2_93_DAY57_tube,exp2_94_DAY1_tube,exp2_94_DAY15_tube,exp2_94_DAY57_tube,exp2_95_DAY1_tube,exp2_95_DAY15_tube,exp2_95_DAY57_tube,exp2_96_DAY1_tube,exp2_96_DAY15_tube,exp2_96_DAY57_tube,exp2_MIX_GROUP1,exp2_MIX_GROUP2,exp2_MIX_GROUP3,exp2_MIX_GROUP4
exp2_84_DAY1_tube,0.620495277152456,-0.235965656430657,-0.513946976819782,0.528605668309202,-0.354518349583869,-0.562587349945176,-1.34116696282128,-0.31411779284125,-0.628283423530251,0.727561662457564,-0.325557082017654,-0.885946546199316,0.61529897210126,-0.525422975958434,-0.708469680196984,0.651704598622666,-0.928467383625709,-0.645989394894021,0.707834472784092,-0.268359880508734,-0.832309953811028,0.650282176592677,-0.583549328154646,-1.02892224368051,0.798189502310717,-0.631991370980726,-0.0531511818720993,0.809993043373578,-0.403932413975974,-0.59741063070893,0.742174123945097,-0.305195143096392,-0.0201478174197863,0.762774374384943,-0.379422802670229,-0.278071320861673,0.639367969975942,-1.10142226026809,-0.104941525517685,-0.365876326609596,-0.723542732644391,-0.601969599026834,0.544004251964321,-0.703161298679884,-0.393393508239429,0.407632600026104,-0.469309203639336,-0.384911788611663,0.799511802789278,-1.13497209142565,-0.536486442743488,0.882072433000079,-1.17789569977296,-0.703287662095282,0.916205320072919,-1.18182711621322,-0.321640147345022,0.896533004817129,-0.356961526209686,-0.586485750222322,0.624737824567083,-1.04453511416609,-0.132759033808256,0.789061590976411,-0.559865344213587,-0.329174296877845,0.936113697465142,-0.180089204553984,0.176116521804201,0.625310084765654,-1.39443282509678,-0.356237210178711,0.735132335429803,-1.29622272424166,-0.392127127704892,0.351232039676809,-0.889965454280948,-0.48845707065242,0.721627698886257,-0.320340242138265,-0.549139142855525,0.658228510194753,-0.608577694901798,-0.319367507290492,0.311480645848384,-0.576035512567417,-0.679583531609314,0.717349557667347,-0.269151119732336,-0.757564389090287,0.742166430466283,-0.998231329241456,-0.680480401917616,-0.507201345150751,-0.245306888228,-0.879103179530366,-0.507201345150751,-0.986738363898241,-0.983697107258305,-0.110389455675375,0.228413618502842,-0.792640344115166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_84_DAY15_tube,-0.143380851490998,-0.923349487264105,0.647121205434865,-0.320807595079362,-0.896411767038019,-0.743670603914064,-0.195952624026861,-0.873412463291193,-0.433396108443457,-0.0717960847988617,-0.766869797907622,-1.0700144968329,0.0260137805684457,-0.835064065082068,-0.834486542245427,-0.317531369243858,-0.294331108091535,-0.790147173054379,-0.247611371716828,-0.574895864670366,-0.715257384039386,-0.393629891863864,-0.681666854782683,-0.835131075038332,0.61440385280422,0.231906135792284,0.493941723807359,0.593180809055535,0.365554883557388,0.806649718846826,0.609281564640403,-0.141624383647944,0.724160763643759,-0.260125447660972,-0.98106497243029,-0.644668455226799,0.608970473836192,0.0314563654550523,0.269593102320405,0.458944251065329,-0.490803704729795,0.012840625598148,0.598698600719753,0.324801922381928,0.232922556160126,0.558533275591108,0.211175772933884,0.225409659833764,0.671572934311796,0.113069832931756,-0.0692636012188326,0.642974085104784,0.606120681334851,0.58016981373029,0.624563656249813,0.411245020089132,0.448455395822209,0.636330272915469,0.36099347844546,0.331072308617468,0.628453577883772,0.509352187364498,0.586877949243326,0.638341125569363,-0.130538351945594,0.270470646694173,0.246061156001875,-0.870789368492128,-0.888793015050152,0.629198645742185,0.184925910041919,-0.44457337824268,0.611404000552116,-0.411277768093754,0.0743503022563232,0.460215168387782,0.231328899453795,0.400805655379891,-0.00850685085538235,-0.975041315563937,-0.0238527249555201,-0.0470317476636535,-0.928713187053306,-0.840745296416316,-0.373208502115822,-0.836674725651501,-0.689009392219535,-0.0808246145464611,-0.857727026391463,-0.839247575446046,-0.143589874370161,-0.84752365573737,-0.835776642990076,0.199134553972333,-0.562432577625757,-0.0149399016210179,0.122217571251786,-0.274911923322648,0.172367668993119,0.440359826789461,-1.08002167400518,-0.54099791070925,0.203175744970898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_84_DAY57_tube,-0.618369532796892,-0.735222499214162,0.81078177465175,-0.945076514331791,-0.686710760066741,-0.660319693593819,-0.554217772890975,-0.784328265259636,0.580077809317933,-0.673881903558269,-0.559046364628297,-1.24800587076054,-0.643230609701061,-0.592031234036937,-0.729396911259717,-0.930513434890826,-0.319393939799036,-0.707847356148607,-0.646834699170018,-0.615334274176509,-0.610377442314849,-1.00703815178867,-0.517424773860412,-0.701494646153179,0.599195328511853,0.492152209198141,0.971327617483843,0.575975711312925,0.658393395516853,1.07588029448868,0.538601458487039,0.100794376565174,0.919993490699574,-0.784617986487991,-0.830066807998556,-0.964236950085109,0.590375711929576,0.32405670201021,0.927208608309899,-0.192327808509707,-0.249503692878445,0.854091586269214,-0.0289548278869343,0.373281609535086,0.993254940501202,-0.00663676979893547,0.356945962036552,0.697373516568076,0.618078756732518,0.233561464908862,0.676655675957339,0.504427426641812,0.690583093037018,0.821576376029976,0.521675716436061,0.62261941054196,0.856188826522592,0.52591221844459,0.534332747634913,0.792265888302139,-0.110144485466675,0.613114885356458,0.845195539612874,0.0427868403958503,-0.103837381219033,0.696340891228177,-0.0642884180308373,-0.771055536379039,0.207974114869019,0.00906210355735925,0.241025712708404,0.340063996272277,-0.0210210478345248,-0.368341769226032,0.710761067287776,-0.272254750798301,0.365257269844804,0.765703098112756,-0.492361358156815,-0.783015011021317,-0.256290714412733,-0.377385424239746,-0.470625285229275,-0.657105039777641,-0.89569294302608,-0.748659549711765,-0.591605401983423,-0.592696307994951,-0.824368056466491,-0.763569285563969,-0.712696282396182,-0.809694299584696,-0.736835033786721,-0.7773017976724,-0.293205544401996,-0.20264401630951,-0.816355307591677,-0.241705160223088,0.166419450073952,-0.698635452015771,-0.76806750317836,-0.621994455902238,-0.609015724017438,-0.793797353435052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_85_DAY1_tube,-0.129426214264587,-0.183471079234556,-0.385389125859325,-0.411540606930761,-0.201329490941367,-0.420467481932871,-0.869741136184554,-0.1718846080062,-0.615107547931436,-0.0304049874670284,-0.230734324051639,-0.821550064621308,-0.280510776253317,-0.346064167319677,-0.692060483135813,-0.0212765476069053,-0.665433224718172,-0.584525226049139,0.229932201846788,-0.685610866713194,-0.698990682344245,0.0768644634497971,-0.402499559471836,-1.02047151426005,0.652219608686474,-0.461222292015075,-0.216161624137449,0.673771270122806,-0.310213988496001,-0.649201261922503,0.660304549066216,-0.241674831193723,-0.219769259820085,0.280781368245323,-0.256742411736627,-0.130238324419503,0.537549648613529,-1.06166277760013,-0.229717580254823,-0.827402734390702,-0.785979790444165,-0.860740745364646,0.408335811618263,-0.510704321777779,-0.472062939725702,-0.433135599933994,-0.326482188163213,-0.511321878950692,0.683446839704419,-1.12499084992606,-0.66635504145764,0.776383319077666,-1.17562479364811,-0.760105524545097,0.738820962892548,-1.06926833325892,-0.455771960254291,0.73735682284236,-0.440493191962962,-0.649477394204034,0.542319846717158,-1.01303017552572,-0.241272291366831,0.568139104466021,-0.489303564046269,-0.507934419905593,0.746091401906536,-0.142284641290176,0.325407032461939,0.538023925228955,-1.52515870844599,-0.713165330140727,0.62564719212886,-1.18036587249717,-0.620711208714298,-0.661553528454797,-0.882923134690377,-0.632399363876145,-0.0820206719603341,-0.236653779142127,-0.466481093322875,-0.467038829615971,-0.448604376774847,-0.254072754485779,-0.431397239451542,-0.416374841987158,-0.673053947221499,-0.14015431783672,-0.696850314632957,-0.662579892182879,0.0629183796788984,-0.847373083081848,-0.670294443299454,-0.533656074577054,-0.131775417757549,-0.865607272373602,-0.533656074577054,-0.862212903691962,-1.12974237325261,-0.481905573650145,-0.231947891014922,-0.821497556939504,-0.859307284703795,0.0410956887600242,-0.58286043740734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_85_DAY15_tube,0.00553009697227563,0.184722431661729,-0.427966073899327,-0.472771214949667,0.47033875120156,1.06292917006344,-0.195962763433781,0.585118214655638,-0.290042976440832,-0.04039772101621,0.383604289538746,-0.0649004276898763,0.188736173857128,0.810130589373937,0.20936556088815,-0.259222335887714,1.24964489073925,1.297931654406,0.237108624696342,1.65373429768354,1.18532562761213,-0.29046091576682,0.954296578694848,1.14379069817291,-0.258024724298434,0.607094897245202,0.539470233623975,-0.196210494423238,0.52262009557059,-0.0520718083078916,-0.135682477155138,0.187242604826683,0.465613771495513,-0.118981873372692,0.223291031115336,-0.231863601559708,-0.0724769073276914,0.516037223806137,0.313523486366521,-0.591907576455865,0.164501023703479,0.205396893515905,-0.533637111271191,0.248376885167864,0.225074353756501,-0.602892673386554,-0.0862129809651779,0.229079346086817,-0.181656921500413,0.326030384764635,-0.125534759353657,0.0214327689088621,0.433951021799967,-0.246993222131819,-0.173966190355734,0.409179017671556,0.192177372878652,-0.25939222369271,0.0705520607057651,-0.0322575632771024,-0.676235255975483,0.185418353902681,0.273258993772405,-0.460761529487003,0.261058297449581,0.481575041290414,0.571405576635551,0.254471353267245,2.45668902806372,-0.618213922957078,0.35635154047467,0.278452073158337,-0.616820062554056,0.314840630702772,0.470068731492167,-0.649658580730871,-0.404099256838933,0.390008387798897,0.678666535588592,0.295377039102802,0.242624326717981,-0.00835565340153684,1.14401691128934,0.91754024740502,-0.423067045424288,0.752012472266443,0.197580449569783,0.178957278615789,1.41495160566745,1.18695161066661,0.0466720587629922,0.761679308989002,0.106108204440812,-0.407736856860455,0.239080621376495,-0.154659704233267,-0.375533126132562,-1.12480379439377,-0.467082930232402,0.744200602374177,-0.514487062204803,-0.526851629289612,0.403640697533426,-0.0482071375394114,0.0877684037168188,1.0467936542666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_85_DAY57_tube,-1.56891266016073,-0.227287902573593,1.12318909895107,-1.69302732969226,-0.433876224051874,-0.595895837862768,-1.51833550516126,-0.353886831334205,-0.0383862245912887,-1.46445059911902,-0.26579405020134,-0.892114516103599,-1.57359625790929,-0.364732882644102,-0.375424037465565,-1.33589343254518,-0.689288564085954,-0.319220739880916,-1.22412729285323,-0.792311156302786,-0.417452872323356,-1.436779722491,-0.392877131115903,-0.360147285278778,0.22211496320572,-1.19810001336202,-0.71383521140639,0.247327215274994,-1.05172414123297,-0.62135044704,0.273673244306866,-0.896768047372169,-0.592149747300572,-1.28084143588132,-0.250909675592803,-0.373724090680061,0.225747378331434,-1.47298530796458,-0.511025333278137,-1.08237164329929,-1.24215553345505,-1.21908137528371,-0.175356329626891,-0.934478233775306,-0.888255205921049,-1.34226897773207,-0.81183296412646,-0.795727423681332,0.195585101953573,-1.37144187023909,-0.830831654596994,0.00551754821656442,-1.4989155120082,-1.09604999718626,-0.00196856843542674,-1.41451546633446,-0.932200188265848,-0.208743173594589,-0.885193953182962,-0.538219983652115,-0.180122058923848,-1.49407165261064,-0.676753892071009,-0.107947304412813,-0.930434884309539,-1.02094585079417,0.355297094468539,-0.260454800105322,0.4775265720882,-0.324065889513124,-1.29351036991863,-1.29948825553171,-0.16030507748279,-1.27577015670965,-1.23184866550686,-1.32315876425791,-1.33943879609739,-1.11478422658688,-1.15143839495602,-0.243447162770706,0.180392103377856,-1.46721317349467,-0.409003796852442,-0.305019762547285,-1.44803090010606,-0.336395237994533,-0.373325650685536,-1.46043975167483,-0.75726032652814,-0.40101385509641,-1.19492131073852,-0.913825131206591,-0.365838860334482,-1.02983030584995,0.180177463929733,-0.504065802433876,-1.08542343122717,-0.639346169095346,-0.689579437774351,-0.768308638670583,-0.85949672371089,-0.825194714563165,-0.983373758037454,-0.840105681719136,-0.81526115833989,-0.909962638836451,1.23684742563931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_86_DAY1_tube,-0.455056088144666,-0.839365286377829,-0.551391302582398,-0.174478753727024,-0.78411393013701,-0.701630916304339,-0.342353965708828,-0.871150122878078,-0.719827591537996,0.0235077436468082,-0.795096270563275,-0.769338735165888,0.0125762519857885,-0.88196433896238,-0.96716141028888,0.0949826677589933,-0.882818601448485,-0.72104952494599,0.0603877224613396,-0.94915274200008,-0.745769661153336,0.12317134441615,-0.894037450976181,-0.668920730395591,-0.21271855732368,-0.877504866866004,-0.804636987771298,-0.269688288780023,-0.916279578841868,-1.00305261844475,-0.171502614733689,-0.83655350209042,-0.82236433812327,0.584238661609456,-0.866968674336577,-0.485480674127127,-0.234417794105821,-0.863086575402252,-0.817871123485415,-0.761515318317967,-0.850439712635303,-0.779979718203304,0.241251501174585,-1.19552160472418,-0.774411312095187,-0.409056554628485,-0.86573890859122,-0.789357425382476,0.360922052132911,-0.819929697635824,-0.757490415951095,0.391759218483976,-0.808788524363154,-1.03952073738845,0.214729362351853,-0.763514061991837,-0.80263536449593,0.487020074173176,-0.773495140752615,-1.02179298731023,0.205152465071126,-0.773560342727596,-0.791594835662939,0.208666290010367,-0.893033103020412,-0.752670753972802,0.723435768662111,-0.757591275021705,0.078260014165357,0.341528376584261,-1.27256867622383,-0.764985941640882,-0.0313606902745767,-1.00208852573816,-0.755334532799002,-0.711445443830597,-0.88517712548384,-0.778752143604073,-0.472255572037163,-0.916038971623595,-0.623932310131426,-0.485017264390966,-0.975052791833956,-0.745960428172107,-0.728772180970605,-0.758080140404572,-0.953303155914895,-0.533079714714836,-0.654822277138833,-0.646897937616003,0.449205615054743,-0.80618059099211,-0.957995811438734,1.26312854112559,-0.730600377732953,-0.948388892651058,1.15762924251166,-1.20016589652822,-1.20362261324334,0.0640734623173872,-0.0510417410801615,-0.799253560954839,-0.0209405974401729,0.105978664194126,-0.912982877342939,9.16197028366328e-05,-0.655441608883215,-0.647276711362967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_86_DAY15_tube,-0.644924041215242,-0.211107170969145,-0.240933562770128,-1.18882194116957,-0.324668615469313,-0.344910450297707,-1.16809742109531,-0.190291007651743,-0.934634469784894,-1.38018275052736,-0.216179063112252,-0.823496896209918,-1.13405389445169,-0.0569756273946553,-0.252267869448989,-0.543094827315499,0.433208168947491,-0.0692994425125403,-0.700038816261409,0.404628352641351,-0.400104728977545,-0.965206782260504,0.0301422781857089,0.483702499097249,0.570285631226005,0.454825708637804,0.49238508463033,0.541155773022014,0.30519489318681,0.235632067352924,0.518864234675887,-0.0574614485535115,0.535116427978019,-0.488971113006937,-0.280304795145023,0.0208541040501008,0.571915753093466,0.392079073709594,0.0970858419543809,0.542392775789582,-0.100017172100792,0.0710170104926944,0.496642414323875,-0.134040955456542,0.088004712262103,0.549527584482377,0.00668371691223471,0.218821119586416,0.575031448800992,0.144808561202162,-0.312463005450021,0.492492325183255,0.641712513821697,0.383334012569723,0.51619203824589,0.422436586661012,0.271567279087913,0.496420654708901,0.19351265240189,-0.033256021946629,0.448022009581351,0.529759457768381,0.306071146400834,0.546406047505796,0.13209817763561,0.387502536059266,-0.0653447490907997,-0.203630856689764,-0.340005594234837,0.512161243493997,0.125728667778444,-0.0206770566910365,0.522578575111046,0.159051289782395,0.278799702927447,0.521566782945328,0.249365489296225,0.503860592992202,-0.240538442897355,-0.163811205385133,-0.349392925604779,-0.906363212358461,0.286856018751472,0.0721402263559707,-0.774774797088803,-0.160122612020485,-0.317110342782623,-0.832806399327621,-0.583785470264045,0.265216025214949,-0.499795353804198,-0.0379745105006679,-0.26105661840679,-0.559058270332475,-0.180027655463208,-0.934219988442436,-0.563183581299786,-0.997057718081009,-0.980245174586373,-0.468983184052524,-0.0808574299478768,-0.742736785217281,-0.242694666794384,0.093546696746552,0.0599040387678134,-0.398903570024376,1.23456711301949,0.34467538804214,-0.700568711018986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_86_DAY57_tube,0.0984145510736479,-0.113012027542382,0.680567086583084,-0.948500302499369,-0.061151472661552,-0.0122182401896202,-0.37819927611474,-0.0137324046452338,-0.0573793513814436,-0.80790623444695,-0.0779111740724883,-0.7200588359181,-0.875597047708756,-0.069019601431997,-0.139297319902861,-0.0621845965602469,0.575212125243836,-0.234831352307265,-0.0200643217782458,0.570138286671207,-0.295743258347066,-0.155050671493395,-0.0282459992508398,-0.120470284928929,0.935232846413503,-0.212278799743747,0.161388148056973,0.966060126731152,-0.345433717687815,0.15536542138599,0.898382954427395,-0.583158231471935,0.37166264839684,0.0851480513421931,-0.12759175423973,-0.0254988698372268,0.900311114535292,-0.359855306742165,-0.132588105984644,0.702421263923156,-0.697845226518846,-0.531031190533283,0.884255950941813,-0.374525643806428,-0.330109474157908,0.674531688001631,0.327438150329983,-0.139555503133651,0.931901662365841,-0.216987112449485,-0.83002207909235,0.964364759635203,0.237308096526373,0.273676430086812,0.886418954392703,-0.374249721279253,-0.0404400239293764,0.692377925638521,0.279145529902644,-0.142811813743165,0.915732878967914,0.146955775739562,0.0290157357054717,0.919980867163821,0.0571905861324412,-0.0894219280842155,1.03038062465811,-0.131054223198231,-0.192930076816529,0.673394385110536,-0.591833704207407,-0.986950774448148,0.900774303718137,-0.137804370814238,-0.501148032444377,0.701969651032295,0.559903955825465,0.06980745075612,0.453549771126294,-0.0981305762859721,0.427220128237133,-0.191048673182298,-0.049725999687508,-0.174048216602598,-0.176593905712133,-0.0614170183503144,-0.242805444741031,0.040017962364942,0.0788032425704739,-0.252259491264536,-0.0805206092528606,-0.409024285348966,-0.224747622863546,-0.872165369746001,0.375395551353434,-0.400239182985599,-0.752263700145652,0.0652744259669637,-0.638013787501403,-0.393101959976896,-0.993367655658065,-0.760732864198738,-0.588038285284846,-0.331163034340648,-0.179396397750156,-0.507763828849553,1.2694194153155,-0.874446557603563,-0.77190836636375,0.638621079156095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_87_DAY1_tube,0.214745582850596,-0.761417638358428,-0.437920139105926,0.612431602642125,-1.11587832309931,-0.718427225040299,-1.41635688185591,-0.950658901941691,-0.576032803619088,0.845821868680356,-0.683521604683379,-1.12100260707041,0.907397891672541,-1.15817935218272,-0.867675275474663,0.535019062513268,-1.26165059332998,-0.708785222701407,0.621757715034969,-1.1050720226328,-0.742304072956427,0.463831135464462,-1.23292451923822,-0.756855221578529,0.0265417708416674,-1.03567983615352,-0.417027915660256,-0.0980040361439599,-0.718900893872613,-0.237527514300187,0.186604464563461,-0.562064304345686,-0.124076149656305,0.613508251992488,-0.911693845005669,-0.517992692458356,0.0252033341288909,-1.66286634873854,-0.295120687152104,-0.598538680187388,-0.624615656423929,-1.03829316871815,0.370584289689698,-0.852053047337696,-0.581519520831602,0.173012759266532,-0.562170234593308,-0.50915232567598,0.530147196264703,-1.38396808885961,-0.863402617389465,0.773722445075077,-1.53739921298322,-0.827310310079174,0.712303203594963,-1.58710058191149,-0.553456348052822,0.839067190564298,-0.693487565780506,-0.390837351534029,0.42534893342052,-1.64555832214177,-0.27278606441373,0.517064744082098,-0.887913785035372,-0.551265405055038,0.96196046015233,-0.779406794358967,0.119789259332068,0.403903130616928,-1.64033649329309,-0.811365687934057,0.143281284854719,-1.51276935124066,-0.723845235922949,-0.208636745880769,-1.50735703595646,-0.87086694743044,0.547319089025805,-0.906274577269744,-0.0798261472210311,0.833289596503974,-1.18334585074126,-0.804870359089353,-0.281782123906425,-0.854540659250276,-0.769125771295676,0.494884888506413,-0.766805862347568,-0.711432020615695,0.704950928467118,-0.936793095233128,-0.789475672298045,-0.382021580730335,-0.727662100824137,-0.854888356505287,-0.639133159099434,-1.12261455909743,-0.782235945128561,-0.659613752214531,0.28127771266726,-0.587712496714195,-1.17665374710658,-0.0827858085744917,-0.161294283455362,-0.985199699132931,-0.580929593628727,-0.729173454701329,-0.436540277924932,-0.960063993326191,-0.86936665214889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp2_87_DAY15_tube,-1.19770411561145,-1.13605718307483,0.807963633736976,-1.22567781154954,-1.28706241452632,-0.829248792017639,-1.37089497907145,-1.29289092901464,-0.732665903926511,-1.31174696015626,-1.13264295670042,-1.42946215964539,-1.16742168174944,-1.22415813719139,-1.08079889795108,-1.16636436619087,-1.27267103887867,-1.10641800702534,-1.21605556029125,-1.24850417464628,-1.13365298477013,-1.25619030770147,-1.28128852256278,-1.09586734663062,0.222896816313422,-0.71060670646145,-0.599447720317727,0.0824552109858578,-0.692789602180298,-0.494023937135979,0.0668918454194933,-0.871970151349792,-0.354204831147399,-1.22788057288439,-1.27471934650586,-1.15058117003002,0.162849076554272,-0.800596707836518,-0.66566430643832,0.162716663589155,-1.09819330724641,-0.764904397850674,0.0721170624344375,-1.07906355822176,-0.718260343198683,0.191797005647689,-0.655748398749489,-0.722296835427224,0.19570655274166,-0.944657991649439,-0.735135238294198,0.0796192105894785,-0.270036813295177,-0.479910465439512,0.18504533717546,-0.701161953096736,-0.547060832026181,0.158933558131411,-0.673147635243305,-0.620135599470964,0.11179406179827,-0.48215383263393,-0.504325401917906,0.22074303879293,-0.963069504124622,-0.674521882483059,-1.10349135759472,-1.1938752994928,-1.11686798876312,0.232284609630618,-1.02047309290345,-0.788302693349864,0.20099869037717,-0.992635435213008,-0.732665676894235,0.203684678236237,-0.452744468980905,-0.582519654203533,-1.18853818914932,-1.28494916027201,-0.0271440714667977,-1.37653009401492,-1.4614265687209,-1.23264031491946,-1.32733345361176,-1.24438458666065,-1.08558197085899,-1.30462353503054,-1.1054620110093,-0.988514428977235,-1.33547167820851,-1.22492267906456,-1.14625587915643,-1.01481565047144,-1.15067615627498,-0.154455411606867,-1.02315019165775,-1.61517720012729,-1.24414323685866,-0.756546313196545,-0.0309011470185794,-0.434760523370499,-0.844894661668163,0.381066530458041,-0.380290301022353,-1.02978667054241,-1.1552833927039,-0.962806599830109,-0.923307028473569,-1.20622973701376,-1.39278418394283,-1.22806855665472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
